Year,Year_Thai,Prov,MSW_GenRate(ton/d),MSW_GenRate(kg/c/d),MSW_Reclycled,MSW_ProperDisposed,MSW_ImproperDisposed,Pop,Pop_Total,Area_km2,Pop_Density,Age_0_5,Age_6_17,Age_18_24,Age_25_44,Age_45_64,Age_65plus,Male,Female,Employed,Unemployed,No_Households,HH_Income_Avg,GPP_per_Capita,GPP_Agriculture(%),GPP_Industrial(%),GPP_Services(%),LAO_Special,City_Muni,Town_Muni,Subdist_Muni,SAO,District_BKK,Visitors(ppl),Excursionists(ppl),cluster,Area_Type,Gen_Waste,Food_Waste,Recycl_Waste,Hazard_Waste
2018,2561,NONG BUA LAM PHU,972.54,1.9,290.01,86.9,119.71,511641,1040901,3859,132.6,6.29,14.88,9.83,31.29,28.12,9.68,50.02,50.07,98.94,1.06,137.0,0.0,60867,24.12,20.18,55.7,0,0,0,0,0,0,189858,195501,2,Tourism,,,,
2018,2561,ANG THONG,1655.31,5.89,159.1,107.75,18.64,281187,602848,968,290.4,5.28,13.15,8.7,27.97,29.63,15.15,47.87,52.01,98.9,1.1,83.0,0.0,124439,17.68,33.76,48.55,0,0,0,0,0,0,285797,530835,5,Industrial&Agricultural,,,,
2018,2561,AMNAT CHAROEN,461.77,1.22,209.78,45.13,106.98,378107,764737,3161,119.6,6.13,14.41,10.02,30.62,28.4,10.56,49.93,50.21,99.59,0.41,86.0,0.0,67064,30.79,7.08,62.13,0,0,0,0,0,0,190044,124551,4,Agricultural&Tourism,,,,
2018,2561,UDON THANI,953.76,0.6,889.68,236.21,506.67,1583092,3196629,11730,135.0,6.28,14.71,9.96,31.13,28.18,9.97,49.82,50.41,99.41,0.59,366.0,0.0,86656,17.96,18.92,63.12,0,0,0,0,0,0,2559064,1161393,4,Agricultural&Tourism,,,,
2018,2561,UTTARADIT,649.91,1.42,155.29,76.67,207.18,457092,922984,7839,58.3,4.93,12.79,9.02,27.56,31.26,14.07,48.77,50.86,98.36,1.64,149.0,0.0,101348,34.28,14.78,50.93,0,0,0,0,0,0,764856,309273,5,Industrial&Agricultural,,,,
2018,2561,UTHAI THANI,423.16,1.28,48.95,55.9,211.64,329942,668615,6730,49.0,5.97,14.09,9.03,28.38,28.58,13.79,48.89,50.96,99.27,0.73,101.0,0.0,108674,37.2,17.7,45.09,0,0,0,0,0,0,387426,396792,5,Industrial&Agricultural,,,,
2018,2561,UBON RATCHATHANI,168.2,0.09,1038.29,503.49,258.89,1869633,3770280,15745,118.7,6.53,15.48,10.57,30.97,26.54,10.18,50.16,50.11,99.52,0.48,498.0,0.0,71483,19.7,15.78,64.52,0,0,0,0,0,0,1819420,1423903,4,Agricultural&Tourism,,,,
2019,2562,KRABI,545.5,1.14,166.89,0.0,378.61,476739,982082,4709,101.3,8.38,18.58,10.01,31.54,23.35,7.88,49.67,50.33,97.22,2.78,115.0,28521.69,198145,23.33,6.46,70.21,0,0,0,0,0,0,4288499,2471337,2,Tourism,0.0,0.0,0.0,0.0
2019,2562,BANGKOK,13583.0,2.4,3029.98,10553.5,0.0,5666264,13736122,1569,3612.0,5.6,12.95,9.13,29.41,29.2,13.04,47.11,52.89,98.85,1.15,2909.0,39459.36,637582,0.04,12.09,87.87,0,0,0,0,0,0,49054753,17911809,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2019,2562,KANCHANABURI,899.02,1.0,607.59,106.9,130.57,895525,1842008,19483,46.0,6.54,15.49,10.23,30.22,26.52,10.54,50.28,49.72,99.0,1.0,249.0,20842.2,133635,24.51,26.73,48.76,0,0,0,0,0,0,3605616,6012436,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,KALASIN,985.4,1.0,605.17,104.4,275.86,983418,1972983,6947,141.6,5.64,13.84,8.86,30.49,30.17,10.53,49.57,50.43,99.06,0.94,240.0,19088.97,74294,22.71,19.7,57.59,0,0,0,0,0,0,425698,342599,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,KAMPHAENG PHET,415.39,0.57,135.04,158.3,122.07,725867,1478854,8607,84.3,5.73,14.5,9.07,28.95,29.13,12.0,49.49,50.51,100.0,0.0,244.0,19264.31,153044,20.83,48.18,31.0,0,0,0,0,0,0,467279,315622,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,KHON KAEN,1873.09,1.04,927.39,489.2,456.5,1802872,3659881,10886,165.6,5.64,13.54,9.75,29.6,29.41,11.55,49.23,50.77,99.63,0.37,519.0,19252.5,124336,9.43,35.18,55.39,0,0,0,0,0,0,3532142,2051667,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,CHANTHABURI,569.36,1.06,177.54,234.8,157.0,537698,1137242,6338,84.8,6.32,14.08,9.54,28.73,28.78,12.13,49.0,51.0,99.62,0.38,190.0,28113.74,236350,54.37,6.26,39.37,0,0,0,0,0,0,1786577,697903,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,CHACHOENGSAO,733.14,1.02,134.65,8.8,589.68,720113,1538258,5351,134.6,6.61,14.6,9.34,29.99,27.28,11.86,49.07,50.93,99.22,0.78,272.0,22875.29,462208,5.03,69.29,25.68,0,0,0,0,0,0,552982,2913749,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2019,2562,CHONBURI,2909.86,1.87,693.24,1531.8,684.84,1558301,3654483,4363,357.2,7.7,15.48,9.75,32.03,25.77,9.07,48.91,51.09,99.48,0.52,631.0,28705.91,553957,1.82,55.02,43.16,0,0,0,0,0,0,15810368,2792552,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2019,2562,CHAI NAT,326.04,1.0,208.53,73.7,43.85,326611,673420,2470,132.2,4.99,12.75,8.26,27.12,30.61,15.55,48.11,51.89,98.28,1.72,108.0,23203.61,124783,27.98,22.34,49.67,0,0,0,0,0,0,379562,474380,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,CHAIYAPHUM,1077.5,0.95,722.64,123.9,231.01,1137357,2290681,12778,89.0,5.71,13.94,8.96,28.75,29.92,12.23,49.49,50.51,99.91,0.09,303.0,20856.32,68654,25.4,18.87,55.73,0,0,0,0,0,0,924129,880191,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,CHUMPHON,532.52,1.04,406.02,32.5,94.05,511304,1063062,6009,85.1,6.54,14.63,9.65,28.95,27.89,11.91,49.45,50.55,99.64,0.36,169.0,29782.0,233758,52.8,9.04,38.16,0,0,0,0,0,0,1216354,298393,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,CHIANG RAI,659.06,0.51,155.3,193.9,243.25,1298304,2607029,11678,111.2,6.03,13.34,9.63,29.3,29.79,11.3,48.71,51.29,100.0,0.0,382.0,15056.38,93019,25.87,7.93,66.2,0,0,0,0,0,0,3239010,490138,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,CHIANG MAI,258.5,0.15,345.07,1204.1,98.72,1779254,3673316,20107,88.5,6.31,13.14,9.31,29.71,28.81,12.21,48.43,51.57,98.57,1.43,579.0,20443.21,146433,19.67,10.07,70.26,0,0,0,0,0,0,8915174,2250686,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,TRANG,625.93,0.97,400.17,27.8,231.11,643164,1310146,4918,130.8,6.6,16.01,9.9,30.51,25.79,10.68,48.94,51.06,98.88,1.12,195.0,26004.22,99097,27.43,15.82,56.75,0,0,0,0,0,0,1238585,324978,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,TRAT,294.07,1.28,85.7,107.6,65.19,229958,492427,2819,81.6,6.51,14.62,9.48,29.05,27.95,11.99,49.56,50.44,99.5,0.5,100.0,24173.78,163904,43.02,9.4,47.58,0,0,0,0,0,0,2167927,110324,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,TAK,1093.03,1.64,137.05,335.2,153.7,665620,1380273,16407,40.6,11.1,21.47,10.95,26.42,21.64,8.29,50.61,49.39,99.02,0.98,155.0,17654.59,129383,34.91,20.39,44.7,0,0,0,0,0,0,1767509,487746,1,Agricultural,0.0,0.0,0.0,0.0
2019,2562,NAKHON NAYOK,681.09,2.61,104.23,21.1,168.74,260751,544802,2122,122.9,6.03,13.63,9.87,28.07,28.39,13.57,49.49,50.51,99.98,0.02,97.0,25784.78,118939,21.79,11.9,66.3,0,0,0,0,0,0,1820290,1254241,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,NAKHON PATHOM,2511.25,2.73,343.0,548.3,201.76,920030,2086136,2168,424.3,6.36,13.9,9.88,29.93,28.12,11.36,47.97,52.03,98.86,1.14,368.0,34436.05,297181,5.72,54.24,40.04,0,0,0,0,0,0,1395958,2833580,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2019,2562,NAKHON PHANOM,1617.04,2.25,505.94,23.3,151.88,719136,1451021,5513,130.5,6.05,15.47,10.1,30.76,27.59,9.68,49.88,50.12,97.1,2.9,174.0,23431.14,79499,29.77,9.27,60.96,0,0,0,0,0,0,514706,637613,2,Tourism,0.0,0.0,0.0,0.0
2019,2562,NAKHON RATCHASIMA,756.09,0.29,1288.67,164.6,1058.0,2648927,5370261,20494,129.3,5.84,14.23,9.4,29.88,28.35,11.86,49.23,50.77,98.77,1.23,777.0,25735.93,118606,13.26,32.95,53.79,0,0,0,0,0,0,5796890,4101538,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,NAKHON SI THAMMARAT,1995.28,1.28,1209.71,42.4,364.94,1561927,3165667,9943,157.1,6.55,15.06,9.92,29.83,25.88,12.39,49.41,50.59,98.4,1.6,479.0,28412.35,116735,26.52,25.13,48.35,0,0,0,0,0,0,2689172,1119081,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,NAKHON SAWAN,742.53,0.7,220.59,378.5,156.98,1059887,2150846,9598,110.4,5.26,13.32,8.88,27.82,29.94,14.11,48.85,51.15,99.24,0.76,326.0,22137.0,125413,29.83,21.11,49.06,0,0,0,0,0,0,1136966,798643,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,NONTHABURI,472.41,0.37,689.19,1306.1,0.0,1265387,3084233,622,2033.4,5.7,12.75,8.41,30.44,30.15,12.21,46.62,53.38,98.59,1.41,559.0,37502.22,199445,1.28,17.94,80.78,0,0,0,0,0,0,1074520,1732259,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2019,2562,NARATHIWAT,402.66,0.5,321.39,95.9,325.22,808020,1620011,4475,180.5,9.58,20.21,11.67,29.58,20.33,8.48,49.51,50.49,97.05,2.95,172.0,17716.5,60398,27.91,8.15,63.94,0,0,0,0,0,0,646708,57102,2,Tourism,0.0,0.0,0.0,0.0
2019,2562,NAN,1579.61,3.3,332.32,58.8,81.3,478227,961737,11472,41.7,5.46,12.56,8.81,28.64,31.85,11.95,50.11,49.89,99.07,0.93,149.0,18041.55,77724,29.6,9.23,61.17,0,0,0,0,0,0,776038,177857,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,BUENG KAN,1658.23,3.91,311.35,43.5,47.79,424091,855554,4306,98.5,6.41,16.54,9.65,30.84,27.29,8.92,50.19,49.81,99.58,0.42,96.0,22787.29,71417,34.41,20.52,45.07,0,0,0,0,0,0,351294,254900,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,BURI RAM,628.21,0.39,759.1,179.1,641.37,1595747,3207799,10323,154.6,6.2,15.34,10.02,29.79,27.08,11.17,49.71,50.29,99.08,0.92,377.0,14742.31,72891,21.89,17.94,60.17,0,0,0,0,0,0,1368605,961918,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,PATHUM THANI,514.23,0.44,478.74,333.3,846.16,1163604,2843421,1526,762.6,6.5,14.38,9.59,31.13,28.88,9.2,47.45,52.55,98.51,1.49,484.0,46977.74,250920,1.39,53.97,44.65,0,0,0,0,0,0,701741,1423170,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2019,2562,PRACHUAP KHIRI KHAN,679.93,1.23,225.11,3.0,400.14,554116,1151167,6368,87.0,6.6,14.77,10.32,29.24,27.21,11.45,49.74,50.26,99.22,0.78,155.0,25411.74,202890,24.57,21.69,53.75,0,0,0,0,0,0,4587743,2671926,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,PRACHIN BURI,1095.13,2.21,276.88,0.0,237.35,494680,1079272,4762,103.9,6.51,14.38,10.13,30.08,27.02,11.6,49.56,50.44,99.5,0.5,227.0,25843.22,560476,2.39,78.59,19.02,0,0,0,0,0,0,1095999,656580,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2019,2562,PATTANI,482.13,0.66,312.16,75.6,292.17,725104,1475796,1940,373.7,10.2,20.75,12.61,28.18,19.09,9.19,49.46,50.54,98.72,1.28,153.0,22903.84,77635,24.52,9.5,65.98,0,0,0,0,0,0,252483,29576,1,Agricultural,0.0,0.0,0.0,0.0
2019,2562,PHRA NAKHON SI AYUTTHAYA,307.39,0.37,529.57,444.7,120.91,820188,1762708,2557,320.8,5.88,13.8,8.82,29.69,28.68,12.72,48.15,51.85,98.64,1.36,280.0,30589.95,445066,2.87,66.41,30.72,0,0,0,0,0,0,1691483,6601326,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2019,2562,PHAYAO,519.44,1.1,333.05,75.1,73.98,472356,953584,6355,74.3,4.73,11.28,8.77,28.02,33.55,12.78,48.79,51.21,99.51,0.49,158.0,14353.79,95638,30.68,6.79,62.53,0,0,0,0,0,0,320618,336759,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,PHANG NGA,499.19,1.86,123.78,45.7,137.94,268788,562085,4171,64.4,7.37,16.09,9.37,28.97,26.52,11.24,49.92,50.07,98.8,1.2,85.0,22443.69,317077,20.32,4.33,75.35,0,0,0,0,0,0,1170186,3735123,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,PHATTHALUNG,883.35,1.68,381.99,67.5,69.95,524865,1063062,3424,153.3,6.22,14.64,9.31,29.33,26.91,13.11,48.74,51.26,99.36,0.64,170.0,20084.91,74929,31.77,11.4,56.83,0,0,0,0,0,0,845535,780597,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,PHICHIT,1072.66,2.0,146.92,123.8,228.51,536311,1084192,4531,118.4,5.15,13.54,8.82,28.11,29.8,13.89,48.81,51.19,99.89,0.11,183.0,21229.41,97528,41.42,11.14,47.44,0,0,0,0,0,0,486845,402654,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,PHITSANULOK,909.81,1.05,552.34,243.3,87.72,865247,1772558,10816,80.0,5.5,13.12,10.24,28.27,29.73,12.58,48.92,51.08,98.79,1.21,312.0,20199.16,113223,26.62,11.58,61.8,0,0,0,0,0,0,2021367,1325026,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,PHETCHABURI,334.64,0.69,246.37,116.8,123.35,485191,1007419,6225,77.9,5.92,13.65,9.03,29.09,28.81,13.05,48.43,51.57,98.78,1.22,153.0,26814.37,152039,15.18,24.19,60.63,0,0,0,0,0,0,4179954,4778545,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,PHETCHABUN,543.71,0.55,495.37,111.0,344.22,992451,2015972,12668,78.3,5.73,13.95,9.29,29.27,29.01,12.16,49.45,50.55,99.2,0.8,284.0,24623.56,91278,35.85,15.01,49.15,0,0,0,0,0,0,2205625,205451,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,PHRAE,513.06,1.16,192.48,206.7,25.29,441726,891528,6539,67.6,4.27,10.92,8.13,27.61,33.9,14.33,48.33,51.67,99.62,0.38,154.0,21398.36,81574,19.33,14.05,66.62,0,0,0,0,0,0,409872,455774,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,PHUKET,189.55,0.46,107.26,965.4,0.0,416582,987367,543,767.1,9.34,17.89,9.28,32.2,23.78,7.36,47.3,52.7,98.6,1.4,161.0,36699.01,422669,2.91,3.07,94.02,0,0,0,0,0,0,13828468,747998,2,Tourism,0.0,0.0,0.0,0.0
2019,2562,MAHA SARAKHAM,969.76,1.01,611.22,0.0,298.59,962665,1940687,5292,181.9,5.34,13.0,10.88,28.91,29.89,11.5,49.05,50.95,97.96,2.04,255.0,22191.96,75337,20.35,15.17,64.48,0,0,0,0,0,0,525511,222264,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,MUKDAHAN,872.04,2.47,276.84,0.0,57.8,353174,713585,4340,81.4,6.54,14.85,9.63,30.91,28.05,9.71,50.03,49.97,99.44,0.56,100.0,18842.75,66320,25.81,14.56,59.63,0,0,0,0,0,0,730419,1385763,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,MAE HONG SON,1272.65,4.48,44.51,9.4,115.6,284138,574091,12681,22.4,8.88,18.58,10.89,30.29,22.13,9.01,50.79,49.21,99.6,0.4,67.0,13970.93,66300,33.87,6.24,59.89,0,0,0,0,0,0,1056609,37860,1,Agricultural,0.0,0.0,0.0,0.0
2019,2562,YASOTHON,1142.91,2.13,378.36,50.9,83.76,537299,1080326,4162,129.1,5.43,13.51,9.51,29.76,30.21,11.16,50.02,49.98,99.62,0.38,159.0,17768.39,61830,23.88,10.98,65.14,0,0,0,0,0,0,299184,322693,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,YALA,781.84,1.46,295.83,166.0,81.93,536330,1086119,4521,118.6,10.11,20.61,11.82,28.55,20.01,8.79,49.76,50.24,98.98,1.02,120.0,16588.15,98828,32.52,10.0,57.48,0,0,0,0,0,0,650048,39890,1,Agricultural,0.0,0.0,0.0,0.0
2019,2562,ROI ET,230.72,0.18,740.06,103.9,428.65,1305211,2624041,8299,157.3,5.47,13.23,9.4,29.99,29.97,11.46,49.69,50.31,99.24,0.76,338.0,18818.99,72309,17.86,11.21,70.93,0,0,0,0,0,0,556648,363974,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,RANONG,1358.24,7.02,112.71,0.0,76.84,193370,437293,3298,58.6,8.87,16.58,10.36,28.71,25.6,9.6,50.55,49.45,99.03,0.97,80.0,27600.25,101861,40.48,10.19,49.32,0,0,0,0,0,0,835661,168070,1,Agricultural,0.0,0.0,0.0,0.0
2019,2562,RAYONG,1131.59,1.54,144.8,815.9,9.1,734753,1709511,3552,206.9,7.61,16.01,9.2,32.34,25.89,8.79,49.15,50.85,98.99,1.01,321.0,24299.1,1007570,2.58,80.91,16.51,0,0,0,0,0,0,4940414,2936965,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2019,2562,RATCHABURI,1625.51,1.86,339.02,367.8,165.27,873101,1838113,5196,168.0,6.09,14.12,9.51,28.97,28.05,12.71,48.75,51.25,98.56,1.44,252.0,25162.91,234110,17.69,44.15,38.16,0,0,0,0,0,0,1042062,1288765,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,LOP BURI,308.49,0.41,317.16,32.0,793.8,755556,1545313,6200,121.9,5.35,13.14,10.64,28.03,29.34,12.95,50.14,49.86,98.89,1.11,247.0,20784.92,144910,18.36,32.54,49.1,0,0,0,0,0,0,1157980,2373873,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,LAMPANG,2362.24,3.2,424.26,279.9,77.66,738316,1486810,12534,58.9,4.22,10.49,8.39,27.39,34.11,14.51,48.8,51.2,98.01,1.99,275.0,23928.99,101498,11.44,35.2,53.36,0,0,0,0,0,0,677935,684322,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,LAMPHUN,187.08,0.46,92.18,72.1,66.42,405075,838510,4506,89.9,5.07,11.21,7.63,28.51,32.61,14.18,48.17,51.83,99.8,0.2,145.0,23600.12,207697,17.93,50.5,31.57,0,0,0,0,0,0,349288,856054,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,LOEI,950.42,1.48,361.25,20.4,281.12,642950,1304247,11425,56.3,6.11,14.23,8.78,29.11,29.78,11.52,50.21,49.79,99.71,0.29,150.0,25422.29,100839,26.77,16.27,56.96,0,0,0,0,0,0,1292117,965499,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,SI SA KET,721.82,0.49,1056.99,155.0,146.25,1472859,2951762,8840,166.6,5.93,14.62,10.01,30.17,27.87,11.01,49.86,50.14,99.48,0.52,292.0,16136.56,74173,26.06,8.07,65.86,0,0,0,0,0,0,545851,994132,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,SAKON NAKHON,709.73,0.62,924.77,117.6,89.53,1153390,2308779,9606,120.1,6.15,15.3,9.84,30.73,28.44,9.14,49.8,50.2,99.67,0.33,258.0,18451.97,65622,24.76,9.62,65.62,0,0,0,0,0,0,788114,586868,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,SONGKHLA,240.9,0.17,570.44,652.9,402.17,1435968,2953693,7394,194.2,7.5,16.51,10.22,29.78,24.9,10.79,48.78,51.22,97.69,2.31,465.0,20781.1,147128,12.15,31.3,56.55,0,0,0,0,0,0,6228618,1274843,2,Tourism,0.0,0.0,0.0,0.0
2019,2562,SATUN,806.83,2.49,180.71,86.2,41.55,323586,656975,2479,130.5,8.56,18.76,10.31,30.65,22.89,8.56,49.73,50.27,98.22,1.78,81.0,22253.58,106018,37.02,11.13,51.85,0,0,0,0,0,0,1090723,465507,2,Tourism,0.0,0.0,0.0,0.0
2019,2562,SAMUT PRAKAN,1386.66,1.03,506.48,369.2,1486.61,1344875,3426505,1004,1339.4,6.88,14.23,9.07,31.14,28.38,9.95,47.79,52.21,97.7,2.3,714.0,24729.42,349478,0.48,42.42,57.1,0,0,0,0,0,0,1197866,2282886,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2019,2562,SAMUT SONGKHRAM,1326.5,6.86,62.16,123.1,1.8,193305,408022,417,463.9,5.18,12.57,8.43,27.83,29.53,15.77,47.88,52.12,99.24,0.76,61.0,38395.32,148455,20.76,23.97,55.27,0,0,0,0,0,0,785420,1288714,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,SAMUT SAKHON,573.94,0.98,650.34,299.8,0.33,584703,1615528,872,670.3,9.81,15.35,9.0,29.19,26.37,10.0,48.27,51.73,99.72,0.28,365.0,23442.78,394067,1.59,70.3,28.11,0,0,0,0,0,0,749513,765945,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2019,2562,SA KAEO,504.1,0.89,398.91,16.5,294.32,566303,1172679,7195,78.7,6.75,15.55,9.97,29.95,27.37,10.01,50.06,49.94,97.97,2.03,201.0,20685.4,76090,28.01,18.8,53.19,0,0,0,0,0,0,932058,1292886,2,Tourism,0.0,0.0,0.0,0.0
2019,2562,SARABURI,496.65,0.77,253.62,276.8,191.42,645911,1392433,3576,180.6,6.14,14.47,10.52,28.9,28.51,11.07,49.27,50.73,97.75,2.25,236.0,30532.34,337141,5.07,67.79,27.14,0,0,0,0,0,0,1461641,2928360,3,Industrial&Tourism&Urban,0.0,0.0,0.0,0.0
2019,2562,SING BURI,361.89,1.74,118.17,69.5,53.2,208446,433537,822,253.4,4.89,12.54,8.12,27.18,30.22,16.32,47.62,52.38,99.12,0.88,68.0,24681.5,147231,14.32,29.84,55.85,0,0,0,0,0,0,219879,357616,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,SUKHOTHAI,1634.28,2.75,398.25,108.2,67.51,595072,1210483,6596,90.2,5.02,12.96,8.4,27.77,31.58,13.6,48.54,51.46,98.98,1.02,208.0,22358.6,84963,35.68,12.17,52.14,0,0,0,0,0,0,973905,527577,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,SUPHAN BURI,437.57,0.52,599.11,56.0,151.72,846334,1716234,5358,158.0,5.54,13.57,8.73,28.88,28.66,14.02,48.3,51.7,99.88,0.12,275.0,16504.07,110033,29.8,20.89,49.31,0,0,0,0,0,0,1068671,2207278,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,SURAT THANI,285.55,0.27,768.15,257.7,360.86,1068010,2228778,12891,82.8,7.51,16.06,9.46,30.21,26.16,10.29,49.32,50.68,99.59,0.41,355.0,32014.02,181698,18.89,16.06,65.05,0,0,0,0,0,0,5508097,392624,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,SURIN,1800.67,1.29,771.77,91.2,463.51,1396831,2819489,8124,171.9,6.15,14.95,10.09,30.01,26.77,11.61,49.84,50.16,99.25,0.75,336.0,20238.21,75607,24.38,13.61,62.01,0,0,0,0,0,0,1069332,351423,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,NONG KHAI,280.88,0.54,272.52,152.4,79.15,522311,1054833,3027,172.6,5.85,14.57,9.87,29.52,29.34,10.38,49.75,50.25,98.87,1.13,133.0,20579.85,90820,21.67,19.75,58.58,0,0,0,0,0,0,1321199,1466671,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,NONG BUA LAM PHU,592.43,1.16,315.89,73.5,107.25,512780,1047569,3859,132.9,6.03,14.73,9.61,30.7,28.73,9.68,49.97,50.03,98.98,1.02,136.0,18745.43,60185,21.88,21.4,56.71,0,0,0,0,0,0,186531,194885,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,ANG THONG,1647.86,5.89,136.36,135.5,9.01,279654,599671,968,288.8,5.05,13.07,8.54,27.78,29.86,15.15,47.95,52.05,98.96,1.04,86.0,25821.05,127962,17.54,34.04,48.42,0,0,0,0,0,0,292560,535996,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,AMNAT CHAROEN,486.54,1.29,264.22,50.1,47.54,378438,762873,3161,119.7,5.86,14.27,9.63,30.18,29.04,10.56,49.84,50.16,99.63,0.37,82.0,20320.06,70668,27.21,11.54,61.25,0,0,0,0,0,0,184695,122032,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,UDON THANI,951.0,0.6,960.57,355.0,318.71,1586646,3185213,11730,135.3,6.01,14.53,9.67,30.56,28.79,9.97,49.64,50.36,99.74,0.26,377.0,25766.53,88608,17.0,19.09,63.92,0,0,0,0,0,0,2759618,1260306,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2019,2562,UTTARADIT,662.77,1.46,267.96,67.4,102.21,453103,916906,7839,57.8,4.72,12.7,8.86,27.19,31.76,14.07,48.9,51.1,98.71,1.29,144.0,21425.26,100191,31.55,16.62,51.82,0,0,0,0,0,0,768876,315160,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,UTHAI THANI,424.43,1.29,47.37,96.8,141.41,328618,669737,6730,48.8,5.75,14.06,8.88,28.01,28.96,13.79,48.95,51.05,99.33,0.67,100.0,19873.05,100984,33.2,17.52,49.28,0,0,0,0,0,0,360561,411843,5,Industrial&Agricultural,0.0,0.0,0.0,0.0
2019,2562,UBON RATCHATHANI,169.55,0.09,1214.38,338.8,247.5,1878146,3784615,15745,119.3,6.29,15.24,10.27,30.48,27.17,10.18,50.0,50.0,99.81,0.19,494.0,18397.86,72892,18.47,15.94,65.59,0,0,0,0,0,0,1812902,1404963,4,Agricultural&Tourism,0.0,0.0,0.0,0.0
2020,2563,KRABI,491.0,1.03,112.7,188,190.3,477770,506839,4709,101.5,7.96,18.66,9.78,31.33,23.92,8.34,49.66,50.34,97.9549,2.0451,117.0,0.0,165731,33.2,7.43,59.37,0,0,1,14,46,0,1128507,449679,2,Agricultural,0.0,0.0,0.0,0.0
